theta (rad),r (-),radial mach,tangential mach,mach number,x,y
2.808780,2.173521,-1.339904,-0.459671,1.416559,-2.054254,0.710095
2.809075,2.175389,-1.340040,-0.459272,1.416558,-2.056229,0.710099
2.809369,2.177260,-1.340175,-0.458874,1.416557,-2.058206,0.710104
2.809664,2.179135,-1.340310,-0.458475,1.416556,-2.060188,0.710109
2.809958,2.181013,-1.340445,-0.458077,1.416555,-2.062172,0.710113
2.810253,2.182894,-1.340580,-0.457678,1.416553,-2.064161,0.710118
2.810547,2.184779,-1.340714,-0.457279,1.416552,-2.066152,0.710123
2.810842,2.186667,-1.340849,-0.456881,1.416551,-2.068147,0.710127
2.811136,2.188559,-1.340984,-0.456482,1.416550,-2.070146,0.710132
2.811431,2.190454,-1.341118,-0.456083,1.416548,-2.072148,0.710137
2.811725,2.192353,-1.341252,-0.455684,1.416547,-2.074153,0.710141
2.812020,2.194255,-1.341386,-0.455285,1.416546,-2.076162,0.710146
2.812314,2.196161,-1.341520,-0.454887,1.416545,-2.078175,0.710151
2.812609,2.198071,-1.341654,-0.454488,1.416543,-2.080191,0.710156
2.812904,2.199983,-1.341788,-0.454089,1.416542,-2.082210,0.710160
2.813198,2.201900,-1.341922,-0.453689,1.416541,-2.084233,0.710165
2.813493,2.203820,-1.342055,-0.453290,1.416540,-2.086260,0.710170
2.813787,2.205743,-1.342189,-0.452891,1.416538,-2.088290,0.710175
2.814082,2.207670,-1.342322,-0.452492,1.416537,-2.090324,0.710180
2.814376,2.209601,-1.342455,-0.452093,1.416536,-2.092361,0.710185
2.814671,2.211535,-1.342588,-0.451693,1.416535,-2.094402,0.710189
2.814965,2.213473,-1.342721,-0.451294,1.416534,-2.096446,0.710194
2.815260,2.215415,-1.342854,-0.450895,1.416532,-2.098494,0.710199
2.815554,2.217360,-1.342987,-0.450495,1.416531,-2.100546,0.710204
2.815849,2.219308,-1.343120,-0.450096,1.416530,-2.102601,0.710209
2.816143,2.221261,-1.343252,-0.449696,1.416529,-2.104660,0.710214
2.816438,2.223217,-1.343385,-0.449297,1.416527,-2.106723,0.710219
2.816732,2.225176,-1.343517,-0.448897,1.416526,-2.108789,0.710224
2.817027,2.227140,-1.343649,-0.448497,1.416525,-2.110859,0.710229
2.817321,2.229107,-1.343781,-0.448098,1.416524,-2.112933,0.710234
2.817616,2.231077,-1.343913,-0.447698,1.416522,-2.115010,0.710239
2.817910,2.233052,-1.344045,-0.447298,1.416521,-2.117091,0.710244
2.818205,2.235030,-1.344176,-0.446898,1.416520,-2.119175,0.710249
2.818499,2.237012,-1.344308,-0.446499,1.416519,-2.121264,0.710254
2.818794,2.238997,-1.344439,-0.446099,1.416517,-2.123356,0.710259
2.819089,2.240986,-1.344571,-0.445699,1.416516,-2.125452,0.710264
2.819383,2.242979,-1.344702,-0.445299,1.416515,-2.127551,0.710269
2.819678,2.244976,-1.344833,-0.444899,1.416514,-2.129655,0.710274
2.819972,2.246977,-1.344964,-0.444499,1.416512,-2.131762,0.710279
2.820267,2.248981,-1.345095,-0.444098,1.416511,-2.133872,0.710284
2.820561,2.250989,-1.345226,-0.443698,1.416510,-2.135987,0.710290
2.820856,2.253001,-1.345356,-0.443298,1.416509,-2.138106,0.710295
2.821150,2.255017,-1.345487,-0.442898,1.416507,-2.140228,0.710300
2.821445,2.257036,-1.345617,-0.442497,1.416506,-2.142354,0.710305
2.821739,2.259060,-1.345747,-0.442097,1.416505,-2.144484,0.710310
2.822034,2.261087,-1.345878,-0.441697,1.416504,-2.146617,0.710316
2.822328,2.263118,-1.346008,-0.441296,1.416502,-2.148755,0.710321
2.822623,2.265153,-1.346137,-0.440896,1.416501,-2.150896,0.710326
2.822917,2.267192,-1.346267,-0.440495,1.416500,-2.153042,0.710331
2.823212,2.269235,-1.346397,-0.440094,1.416498,-2.155191,0.710337
2.823506,2.271281,-1.346527,-0.439694,1.416497,-2.157344,0.710342
2.823801,2.273332,-1.346656,-0.439293,1.416496,-2.159501,0.710347
2.824095,2.275386,-1.346785,-0.438892,1.416495,-2.161662,0.710353
2.824390,2.277445,-1.346914,-0.438492,1.416493,-2.163827,0.710358
2.824684,2.279507,-1.347044,-0.438091,1.416492,-2.165996,0.710363
2.824979,2.281573,-1.347173,-0.437690,1.416491,-2.168168,0.710369
2.825274,2.283644,-1.347301,-0.437289,1.416490,-2.170345,0.710374
2.825568,2.285718,-1.347430,-0.436888,1.416488,-2.172526,0.710379
2.825863,2.287796,-1.347559,-0.436487,1.416487,-2.174710,0.710385
2.826157,2.289878,-1.347687,-0.436086,1.416486,-2.176899,0.710390
2.826452,2.291965,-1.347816,-0.435685,1.416485,-2.179092,0.710396
2.826746,2.294055,-1.347944,-0.435284,1.416483,-2.181288,0.710401
2.827041,2.296149,-1.348072,-0.434883,1.416482,-2.183489,0.710407
2.827335,2.298248,-1.348200,-0.434482,1.416481,-2.185694,0.710412
2.827630,2.300350,-1.348328,-0.434080,1.416479,-2.187903,0.710418
2.827924,2.302457,-1.348456,-0.433679,1.416478,-2.190115,0.710423
2.828219,2.304567,-1.348583,-0.433278,1.416477,-2.192332,0.710429
2.828513,2.306682,-1.348711,-0.432876,1.416476,-2.194553,0.710434
2.828808,2.308801,-1.348838,-0.432475,1.416474,-2.196778,0.710440
2.829102,2.310924,-1.348966,-0.432073,1.416473,-2.199008,0.710446
2.829397,2.313051,-1.349093,-0.431672,1.416472,-2.201241,0.710451
2.829691,2.315182,-1.349220,-0.431270,1.416470,-2.203479,0.710457
2.829986,2.317317,-1.349347,-0.430869,1.416469,-2.205720,0.710462
2.830280,2.319457,-1.349474,-0.430467,1.416468,-2.207966,0.710468
2.830575,2.321600,-1.349601,-0.430065,1.416467,-2.210216,0.710474
2.830870,2.323748,-1.349727,-0.429664,1.416465,-2.212470,0.710480
2.831164,2.325900,-1.349854,-0.429262,1.416464,-2.214728,0.710485
2.831459,2.328056,-1.349980,-0.428860,1.416463,-2.216991,0.710491
2.831753,2.330217,-1.350106,-0.428458,1.416461,-2.219258,0.710497
2.832048,2.332382,-1.350232,-0.428056,1.416460,-2.221529,0.710503
2.832342,2.334551,-1.350358,-0.427654,1.416459,-2.223804,0.710508
2.832637,2.336724,-1.350484,-0.427252,1.416458,-2.226084,0.710514
2.832931,2.338901,-1.350610,-0.426850,1.416456,-2.228367,0.710520
2.833226,2.341083,-1.350736,-0.426448,1.416455,-2.230655,0.710526
2.833520,2.343269,-1.350861,-0.426046,1.416454,-2.232948,0.710532
2.833815,2.345460,-1.350987,-0.425644,1.416452,-2.235244,0.710538
2.834109,2.347654,-1.351112,-0.425241,1.416451,-2.237545,0.710543
2.834404,2.349853,-1.351237,-0.424839,1.416450,-2.239851,0.710549
2.834698,2.352057,-1.351362,-0.424437,1.416449,-2.242160,0.710555
2.834993,2.354265,-1.351487,-0.424034,1.416447,-2.244474,0.710561
2.835287,2.356477,-1.351612,-0.423632,1.416446,-2.246793,0.710567
2.835582,2.358693,-1.351737,-0.423230,1.416445,-2.249115,0.710573
2.835876,2.360914,-1.351861,-0.422827,1.416443,-2.251443,0.710579
2.836171,2.363140,-1.351986,-0.422425,1.416442,-2.253774,0.710585
2.836465,2.365369,-1.352110,-0.422022,1.416441,-2.256110,0.710591
2.836760,2.367604,-1.352234,-0.421619,1.416439,-2.258451,0.710597
2.837055,2.369842,-1.352358,-0.421217,1.416438,-2.260795,0.710603
2.837349,2.372086,-1.352482,-0.420814,1.416437,-2.263145,0.710610
2.837644,2.374333,-1.352606,-0.420411,1.416436,-2.265499,0.710616
2.837938,2.376585,-1.352730,-0.420008,1.416434,-2.267857,0.710622
2.838233,2.378842,-1.352854,-0.419606,1.416433,-2.270220,0.710628
2.838527,2.381103,-1.352977,-0.419203,1.416432,-2.272587,0.710634
2.838822,2.383369,-1.353101,-0.418800,1.416430,-2.274959,0.710640
2.839116,2.385639,-1.353224,-0.418397,1.416429,-2.277335,0.710646
2.839411,2.387914,-1.353347,-0.417994,1.416428,-2.279716,0.710653
2.839705,2.390193,-1.353470,-0.417591,1.416426,-2.282102,0.710659
2.840000,2.392477,-1.353593,-0.417188,1.416425,-2.284492,0.710665
2.840294,2.394766,-1.353716,-0.416785,1.416424,-2.286886,0.710672
2.840589,2.397059,-1.353839,-0.416381,1.416422,-2.289286,0.710678
2.840883,2.399357,-1.353961,-0.415978,1.416421,-2.291690,0.710684
2.841178,2.401659,-1.354084,-0.415575,1.416420,-2.294098,0.710690
2.841472,2.403966,-1.354206,-0.415171,1.416418,-2.296511,0.710697
2.841767,2.406278,-1.354328,-0.414768,1.416417,-2.298929,0.710703
2.842061,2.408595,-1.354450,-0.414365,1.416416,-2.301352,0.710710
2.842356,2.410916,-1.354572,-0.413961,1.416415,-2.303779,0.710716
2.842650,2.413242,-1.354694,-0.413558,1.416413,-2.306211,0.710722
2.842945,2.415572,-1.354816,-0.413154,1.416412,-2.308648,0.710729
2.843240,2.417908,-1.354938,-0.412751,1.416411,-2.311089,0.710735
2.843534,2.420248,-1.355059,-0.412347,1.416409,-2.313535,0.710742
2.843829,2.422593,-1.355180,-0.411943,1.416408,-2.315986,0.710748
2.844123,2.424942,-1.355302,-0.411540,1.416407,-2.318442,0.710755
2.844418,2.427297,-1.355423,-0.411136,1.416405,-2.320902,0.710762
2.844712,2.429656,-1.355544,-0.410732,1.416404,-2.323367,0.710768
2.845007,2.432020,-1.355665,-0.410328,1.416403,-2.325838,0.710775
2.845301,2.434389,-1.355786,-0.409924,1.416401,-2.328313,0.710781
2.845596,2.436763,-1.355906,-0.409520,1.416400,-2.330792,0.710788
2.845890,2.439141,-1.356027,-0.409116,1.416399,-2.333277,0.710795
2.846185,2.441525,-1.356147,-0.408712,1.416397,-2.335767,0.710801
2.846479,2.443913,-1.356268,-0.408308,1.416396,-2.338261,0.710808
2.846774,2.446307,-1.356388,-0.407904,1.416395,-2.340760,0.710815
2.847068,2.448705,-1.356508,-0.407500,1.416393,-2.343265,0.710822
2.847363,2.451108,-1.356628,-0.407096,1.416392,-2.345774,0.710828
2.847657,2.453517,-1.356748,-0.406692,1.416391,-2.348288,0.710835
2.847952,2.455930,-1.356867,-0.406287,1.416389,-2.350807,0.710842
2.848246,2.458348,-1.356987,-0.405883,1.416388,-2.353331,0.710849
2.848541,2.460771,-1.357106,-0.405479,1.416387,-2.355861,0.710856
2.848835,2.463199,-1.357226,-0.405074,1.416385,-2.358395,0.710863
2.849130,2.465633,-1.357345,-0.404670,1.416384,-2.360934,0.710869
2.849425,2.468071,-1.357464,-0.404265,1.416383,-2.363478,0.710876
2.849719,2.470514,-1.357583,-0.403861,1.416381,-2.366027,0.710883
2.850014,2.472963,-1.357702,-0.403456,1.416380,-2.368582,0.710890
2.850308,2.475416,-1.357821,-0.403052,1.416378,-2.371141,0.710897
2.850603,2.477875,-1.357939,-0.402647,1.416377,-2.373706,0.710904
2.850897,2.480339,-1.358058,-0.402242,1.416376,-2.376276,0.710911
2.851192,2.482808,-1.358176,-0.401837,1.416374,-2.378851,0.710918
2.851486,2.485282,-1.358295,-0.401433,1.416373,-2.381431,0.710925
2.851781,2.487761,-1.358413,-0.401028,1.416372,-2.384016,0.710933
2.852075,2.490246,-1.358531,-0.400623,1.416370,-2.386606,0.710940
2.852370,2.492736,-1.358649,-0.400218,1.416369,-2.389202,0.710947
2.852664,2.495231,-1.358767,-0.399813,1.416368,-2.391803,0.710954
2.852959,2.497731,-1.358884,-0.399408,1.416366,-2.394409,0.710961
2.853253,2.500236,-1.359002,-0.399003,1.416365,-2.397020,0.710968
2.853548,2.502747,-1.359119,-0.398598,1.416364,-2.399637,0.710976
2.853842,2.505263,-1.359237,-0.398193,1.416362,-2.402259,0.710983
2.854137,2.507784,-1.359354,-0.397787,1.416361,-2.404886,0.710990
2.854431,2.510311,-1.359471,-0.397382,1.416359,-2.407518,0.710997
2.854726,2.512843,-1.359588,-0.396977,1.416358,-2.410156,0.711005
2.855020,2.515380,-1.359705,-0.396572,1.416357,-2.412799,0.711012
2.855315,2.517923,-1.359822,-0.396166,1.416355,-2.415448,0.711020
2.855610,2.520471,-1.359938,-0.395761,1.416354,-2.418102,0.711027
2.855904,2.523025,-1.360055,-0.395355,1.416353,-2.420761,0.711034
2.856199,2.525584,-1.360171,-0.394950,1.416351,-2.423426,0.711042
2.856493,2.528149,-1.360287,-0.394544,1.416350,-2.426096,0.711049
2.856788,2.530718,-1.360404,-0.394139,1.416349,-2.428772,0.711057
2.857082,2.533294,-1.360520,-0.393733,1.416347,-2.431453,0.711064
2.857377,2.535875,-1.360635,-0.393327,1.416346,-2.434140,0.711072
2.857671,2.538461,-1.360751,-0.392922,1.416344,-2.436832,0.711079
2.857966,2.541053,-1.360867,-0.392516,1.416343,-2.439530,0.711087
2.858260,2.543651,-1.360982,-0.392110,1.416342,-2.442233,0.711095
2.858555,2.546254,-1.361098,-0.391704,1.416340,-2.444942,0.711102
2.858849,2.548862,-1.361213,-0.391299,1.416339,-2.447656,0.711110
2.859144,2.551477,-1.361328,-0.390893,1.416338,-2.450377,0.711118
2.859438,2.554097,-1.361443,-0.390487,1.416336,-2.453102,0.711125
2.859733,2.556722,-1.361558,-0.390081,1.416335,-2.455833,0.711133
2.860027,2.559353,-1.361673,-0.389675,1.416333,-2.458570,0.711141
2.860322,2.561990,-1.361788,-0.389268,1.416332,-2.461313,0.711149
2.860616,2.564633,-1.361903,-0.388862,1.416331,-2.464061,0.711156
2.860911,2.567281,-1.362017,-0.388456,1.416329,-2.466815,0.711164
2.861206,2.569935,-1.362131,-0.388050,1.416328,-2.469575,0.711172
2.861500,2.572595,-1.362246,-0.387644,1.416326,-2.472340,0.711180
2.861795,2.575260,-1.362360,-0.387237,1.416325,-2.475112,0.711188
2.862089,2.577932,-1.362474,-0.386831,1.416324,-2.477889,0.711196
2.862384,2.580609,-1.362588,-0.386425,1.416322,-2.480672,0.711204
2.862678,2.583292,-1.362701,-0.386018,1.416321,-2.483460,0.711212
2.862973,2.585981,-1.362815,-0.385612,1.416320,-2.486255,0.711220
2.863267,2.588675,-1.362928,-0.385205,1.416318,-2.489055,0.711228
2.863562,2.591376,-1.363042,-0.384799,1.416317,-2.491861,0.711236
2.863856,2.594082,-1.363155,-0.384392,1.416315,-2.494673,0.711244
2.864151,2.596795,-1.363268,-0.383985,1.416314,-2.497491,0.711252
2.864445,2.599513,-1.363381,-0.383579,1.416313,-2.500315,0.711261
2.864740,2.602237,-1.363494,-0.383172,1.416311,-2.503145,0.711269
2.865034,2.604968,-1.363607,-0.382765,1.416310,-2.505981,0.711277
2.865329,2.607704,-1.363720,-0.382358,1.416308,-2.508823,0.711285
2.865623,2.610446,-1.363832,-0.381951,1.416307,-2.511671,0.711294
2.865918,2.613194,-1.363945,-0.381544,1.416306,-2.514525,0.711302
2.866212,2.615949,-1.364057,-0.381137,1.416304,-2.517385,0.711310
2.866507,2.618709,-1.364169,-0.380730,1.416303,-2.520251,0.711318
2.866801,2.621476,-1.364281,-0.380323,1.416301,-2.523123,0.711327
2.867096,2.624249,-1.364393,-0.379916,1.416300,-2.526001,0.711335
2.867391,2.627027,-1.364505,-0.379509,1.416298,-2.528886,0.711344
2.867685,2.629812,-1.364617,-0.379102,1.416297,-2.531776,0.711352
2.867980,2.632603,-1.364728,-0.378695,1.416296,-2.534673,0.711361
2.868274,2.635401,-1.364840,-0.378288,1.416294,-2.537576,0.711369
2.868569,2.638204,-1.364951,-0.377880,1.416293,-2.540485,0.711378
2.868863,2.641014,-1.365062,-0.377473,1.416291,-2.543400,0.711386
2.869158,2.643830,-1.365174,-0.377066,1.416290,-2.546322,0.711395
2.869452,2.646653,-1.365285,-0.376658,1.416289,-2.549250,0.711404
2.869747,2.649481,-1.365395,-0.376251,1.416287,-2.552184,0.711412
2.870041,2.652316,-1.365506,-0.375843,1.416286,-2.555124,0.711421
2.870336,2.655157,-1.365617,-0.375436,1.416284,-2.558071,0.711430
2.870630,2.658005,-1.365727,-0.375028,1.416283,-2.561025,0.711439
2.870925,2.660859,-1.365838,-0.374620,1.416281,-2.563984,0.711447
2.871219,2.663720,-1.365948,-0.374213,1.416280,-2.566950,0.711456
2.871514,2.666587,-1.366058,-0.373805,1.416279,-2.569923,0.711465
2.871808,2.669460,-1.366168,-0.373397,1.416277,-2.572901,0.711474
2.872103,2.672340,-1.366278,-0.372989,1.416276,-2.575887,0.711483
2.872397,2.675226,-1.366388,-0.372581,1.416274,-2.578878,0.711492
2.872692,2.678119,-1.366498,-0.372174,1.416273,-2.581877,0.711501
2.872986,2.681018,-1.366607,-0.371766,1.416271,-2.584882,0.711510
2.873281,2.683924,-1.366717,-0.371358,1.416270,-2.587893,0.711519
2.873576,2.686837,-1.366826,-0.370950,1.416269,-2.590911,0.711528
2.873870,2.689756,-1.366935,-0.370542,1.416267,-2.593936,0.711537
2.874165,2.692682,-1.367044,-0.370133,1.416266,-2.596967,0.711546
2.874459,2.695614,-1.367153,-0.369725,1.416264,-2.600005,0.711555
2.874754,2.698553,-1.367262,-0.369317,1.416263,-2.603049,0.711564
2.875048,2.701499,-1.367371,-0.368909,1.416261,-2.606100,0.711574
2.875343,2.704451,-1.367479,-0.368501,1.416260,-2.609158,0.711583
2.875637,2.707411,-1.367588,-0.368092,1.416258,-2.612223,0.711592
2.875932,2.710377,-1.367696,-0.367684,1.416257,-2.615294,0.711601
2.876226,2.713349,-1.367804,-0.367275,1.416256,-2.618373,0.711611
2.876521,2.716329,-1.367912,-0.366867,1.416254,-2.621458,0.711620
2.876815,2.719315,-1.368020,-0.366458,1.416253,-2.624549,0.711630
2.877110,2.722309,-1.368128,-0.366050,1.416251,-2.627648,0.711639
2.877404,2.725309,-1.368236,-0.365641,1.416250,-2.630754,0.711649
2.877699,2.728316,-1.368344,-0.365233,1.416248,-2.633866,0.711658
2.877993,2.731330,-1.368451,-0.364824,1.416247,-2.636985,0.711668
2.878288,2.734351,-1.368559,-0.364415,1.416245,-2.640112,0.711677
2.878582,2.737379,-1.368666,-0.364006,1.416244,-2.643245,0.711687
2.878877,2.740414,-1.368773,-0.363598,1.416242,-2.646385,0.711696
2.879171,2.743456,-1.368880,-0.363189,1.416241,-2.649533,0.711706
2.879466,2.746505,-1.368987,-0.362780,1.416240,-2.652687,0.711716
2.879761,2.749561,-1.369094,-0.362371,1.416238,-2.655848,0.711726
2.880055,2.752624,-1.369200,-0.361962,1.416237,-2.659017,0.711735
2.880350,2.755694,-1.369307,-0.361553,1.416235,-2.662192,0.711745
2.880644,2.758771,-1.369413,-0.361144,1.416234,-2.665375,0.711755
2.880939,2.761856,-1.369520,-0.360735,1.416232,-2.668565,0.711765
2.881233,2.764948,-1.369626,-0.360326,1.416231,-2.671762,0.711775
2.881528,2.768047,-1.369732,-0.359916,1.416229,-2.674966,0.711785
2.881822,2.771153,-1.369838,-0.359507,1.416228,-2.678178,0.711795
2.882117,2.774267,-1.369944,-0.359098,1.416226,-2.681397,0.711805
2.882411,2.777387,-1.370049,-0.358689,1.416225,-2.684623,0.711815
2.882706,2.780516,-1.370155,-0.358279,1.416223,-2.687856,0.711825
2.883000,2.783651,-1.370260,-0.357870,1.416222,-2.691097,0.711835
2.883295,2.786794,-1.370366,-0.357460,1.416220,-2.694345,0.711845
2.883589,2.789944,-1.370471,-0.357051,1.416219,-2.697601,0.711855
2.883884,2.793102,-1.370576,-0.356641,1.416217,-2.700864,0.711866
2.884178,2.796267,-1.370681,-0.356232,1.416216,-2.704134,0.711876
2.884473,2.799440,-1.370786,-0.355822,1.416214,-2.707412,0.711886
2.884767,2.802620,-1.370891,-0.355413,1.416213,-2.710697,0.711897
2.885062,2.805807,-1.370995,-0.355003,1.416211,-2.713990,0.711907
2.885357,2.809002,-1.371100,-0.354593,1.416210,-2.717291,0.711917
2.885651,2.812205,-1.371204,-0.354183,1.416208,-2.720599,0.711928
2.885946,2.815416,-1.371308,-0.353773,1.416207,-2.723914,0.711938
2.886240,2.818634,-1.371412,-0.353364,1.416206,-2.727237,0.711949
2.886535,2.821859,-1.371517,-0.352954,1.416204,-2.730568,0.711960
2.886829,2.825093,-1.371620,-0.352544,1.416203,-2.733907,0.711970
2.887124,2.828334,-1.371724,-0.352134,1.416201,-2.737253,0.711981
2.887418,2.831583,-1.371828,-0.351724,1.416200,-2.740607,0.711992
2.887713,2.834839,-1.371931,-0.351314,1.416198,-2.743969,0.712002
2.888007,2.838104,-1.372035,-0.350903,1.416197,-2.747339,0.712013
2.888302,2.841376,-1.372138,-0.350493,1.416195,-2.750716,0.712024
2.888596,2.844656,-1.372241,-0.350083,1.416194,-2.754101,0.712035
2.888891,2.847944,-1.372344,-0.349673,1.416192,-2.757495,0.712046
2.889185,2.851240,-1.372447,-0.349262,1.416190,-2.760896,0.712057
2.889480,2.854544,-1.372550,-0.348852,1.416189,-2.764305,0.712067
2.889774,2.857856,-1.372653,-0.348442,1.416187,-2.767722,0.712079
2.890069,2.861176,-1.372755,-0.348031,1.416186,-2.771147,0.712090
2.890363,2.864503,-1.372858,-0.347621,1.416184,-2.774580,0.712101
2.890658,2.867839,-1.372960,-0.347210,1.416183,-2.778021,0.712112
2.890952,2.871183,-1.373062,-0.346800,1.416181,-2.781470,0.712123
2.891247,2.874535,-1.373164,-0.346389,1.416180,-2.784927,0.712134
2.891542,2.877896,-1.373266,-0.345978,1.416178,-2.788393,0.712145
2.891836,2.881264,-1.373368,-0.345568,1.416177,-2.791866,0.712157
2.892131,2.884641,-1.373470,-0.345157,1.416175,-2.795348,0.712168
2.892425,2.888026,-1.373571,-0.344746,1.416174,-2.798838,0.712179
2.892720,2.891419,-1.373673,-0.344335,1.416172,-2.802336,0.712191
2.893014,2.894820,-1.373774,-0.343924,1.416171,-2.805843,0.712202
2.893309,2.898230,-1.373875,-0.343513,1.416169,-2.809357,0.712214
2.893603,2.901648,-1.373977,-0.343102,1.416168,-2.812881,0.712225
2.893898,2.905075,-1.374078,-0.342691,1.416166,-2.816412,0.712237
2.894192,2.908510,-1.374178,-0.342280,1.416165,-2.819952,0.712249
2.894487,2.911953,-1.374279,-0.341869,1.416163,-2.823501,0.712260
2.894781,2.915405,-1.374380,-0.341458,1.416162,-2.827058,0.712272
2.895076,2.918865,-1.374480,-0.341047,1.416160,-2.830623,0.712284
2.895370,2.922334,-1.374581,-0.340636,1.416159,-2.834197,0.712296
2.895665,2.925812,-1.374681,-0.340225,1.416157,-2.837780,0.712307
2.895959,2.929298,-1.374781,-0.339813,1.416155,-2.841371,0.712319
2.896254,2.932793,-1.374881,-0.339402,1.416154,-2.844971,0.712331
2.896548,2.936296,-1.374981,-0.338990,1.416152,-2.848579,0.712343
2.896843,2.939808,-1.375081,-0.338579,1.416151,-2.852196,0.712355
2.897137,2.943329,-1.375180,-0.338168,1.416149,-2.855822,0.712367
2.897432,2.946859,-1.375280,-0.337756,1.416148,-2.859457,0.712379
2.897727,2.950397,-1.375379,-0.337344,1.416146,-2.863100,0.712392
2.898021,2.953944,-1.375479,-0.336933,1.416145,-2.866752,0.712404
2.898316,2.957501,-1.375578,-0.336521,1.416143,-2.870413,0.712416
2.898610,2.961066,-1.375677,-0.336109,1.416141,-2.874083,0.712428
2.898905,2.964639,-1.375776,-0.335698,1.416140,-2.877762,0.712441
2.899199,2.968222,-1.375875,-0.335286,1.416138,-2.881450,0.712453
2.899494,2.971814,-1.375973,-0.334874,1.416137,-2.885147,0.712466
2.899788,2.975415,-1.376072,-0.334462,1.416135,-2.888853,0.712478
2.900083,2.979025,-1.376170,-0.334050,1.416134,-2.892568,0.712491
2.900377,2.982644,-1.376269,-0.333638,1.416132,-2.896292,0.712503
2.900672,2.986273,-1.376367,-0.333226,1.416131,-2.900025,0.712516
2.900966,2.989910,-1.376465,-0.332814,1.416129,-2.903767,0.712528
2.901261,2.993557,-1.376563,-0.332402,1.416127,-2.907519,0.712541
